id,date_creation,nbtweets,nbsuiveurs,nbamis,profil
35758,18/03/2013 20:09,194,88,159,Bebest Lrx team ma gueule! #VOLTEAM
28834,18/09/2012 16:21,6832,394,495,The Pretty Reckless are amazing
49485,17/04/2014 03:55,1858,222,247,Cuenta de la @GuerrillAragua para la UBCH UNIDAD. EDUCATIVA NACIONAL BOLIVARIANA PEDRO RAFAEL COBOS PQ. SAN FRANCISCO DE ASÍS MP. ZAMORA
14805,24/11/2010 05:27,65170,660,294,Student | Editor of @Hyconiq | Music | King Of The Friendzone.
21283,02/01/2012 13:11,344,48,70,Eudémoniste
4959,15/03/2009 21:20,11609,1085,1999,Private chef; die hard Cubs fan (will they ever win one in my lifetime); addicted to bolognese & manicott'
6058,30/04/2009 16:20,4407,117,372,Graphic Designer; Animal Advocate.
23406,07/04/2012 18:55,78775,3655,825,i like bands; they do weird shit sometimes.
9999,28/12/2009 15:58,17160,301,179,Don't care what your friends say cuz' they don't know me ! #teamIphone ... Parental advisory explicit content Instagram : papoosepap Snapchat : papoosepap
13858,18/09/2010 01:16,916,289,1135,Computer Specialist_________ Follow me also on: http://youtube.com/Flox3r
48918,16/03/2014 16:54,294,29,166,je suis une fille j’habite en algerie  j'ai 16 ans et j'aime la musique et les délire
21472,11/01/2012 11:25,73257,4188,625,Morte de l'intérieure. | 19 y. | 30STM?? | Cindy; Catarina; Soraya; Célia; Livia; Lorelyne. ?
30606,09/11/2012 11:52,27317,545,474,PLACE MENDES GAZA
20042,30/10/2011 22:46,1084,78,548,????? ??????? ??? ?????? ?
16646,04/04/2011 17:42,1029,179,626,French Pastry Officer and somehow Software Engineer at @Kifi. Wandered out of @Stanford and @CentraleParis. #Scala #Math #Search #Graph @kifi_eng
19289,12/09/2011 01:54,16884,1361,1849,Periodista editor nocturno de Meridiano. Comentarista deportivo en Radio Capital. Editor; corrector de libros deportivos. Productor de contenidos para la Web
30496,06/11/2012 16:10,6806,216,219,Etudiant; amoureux comblé.
49896,11/05/2014 09:45,529,867,900,limited edition. ???? retweet; fav; follow back ??? ????? ?????.
39456,29/06/2013 23:04,373,107,173,Aspiring Diplomat. Devoted Transatlanticist. Specialist; Political Department; Estonian MFA. This is a personal account; opinions not associated w/ my employer.
32404,31/12/2012 10:11,5624,1777,2001,RT ? endorsement. FF ? endorsement. Fav ? endorsement. Opinioni personali.
8870,30/09/2009 19:03,5401,177,356,Por el momento solo un experimento social inconcluso ??Le temps a raison de tout ?? #OrgulloUnalStyle
18171,06/07/2011 07:15,4550,4105,68,Pause Pub vous propose tous les jours l'actualité publicitaire dont vous avez besoin. Mail : contact@pausepub.fr
19840,18/10/2011 20:19,1191,132,294,Swing trader; Co-fondateur IVT @IVTrading
30563,08/11/2012 09:50,704,12,31,Movies; Series and Music; juste pour le plaisir..  BB Brunes; Green day; Nirvana; Fauve;  The Tallest Man on Earth;    Minuit à Paris; Grey's Anatomy..
52462,27/08/2014 02:54,789,781,2057,Hi my name is Kaylon i am a  Entrepreneur |Musician |Song writer | Producer  link or follow my music .
49385,11/04/2014 17:24,255,120,542,Chargée de communication junior et Community Manager IRP @Synomia-Digitalement Vôtre! #communicationdigitale #Bigdata #Webmarketing #CommunityManager #design
4461,02/02/2009 08:10,12047,2334,2563,#Genomics;#PersonalizedMedicine;#Biomarkers #TBI #digitalhealth @nuviun Thanks for checking out my profile. -Anamika Mehta
32457,01/01/2013 21:08,4074,183,135,#MB45 AC Milan #CK11 Trabzonspor
11717,26/04/2010 11:17,12145,7880,602,Tota la informació sobre l'extrema dreta. Arxiu de notícies i documentació. Vídeos a http://youtube.com/AntifeixistesPV
8625,15/09/2009 07:01,115068,769,1042,???????????????????
15293,04/01/2011 09:19,473,502,500,Veille sur l'actualité juridique et les solutions techniques pour protéger votre e-réputation sur internet et les réseaux sociaux
11752,28/04/2010 16:34,1808,244,213,Wine & food selector. Buyer. Wine journalist; comunication; pubblic relation. Assaggio; seleziono e parlo di vino. Cato; selecciono y hablo de vino. ???????
28203,01/09/2012 05:28,16090,279,262,Que cupidon ce fasse enculée et qui ce prenne ses fleches dans le cul pas content?! Suce mes boules !! tu umfollow Lucifer te defoncera l anus ??
22835,11/03/2012 15:54,18864,171,227,12/08/14                   We have all the stars in the Milky Way for you tonight
18398,19/07/2011 16:55,184,82,126,Bootstrapper @Mobeyeapp // Fan de kitesurf et de voile
52947,04/10/2014 01:22,104,9,31,gamer qui kiffe la photographie; les Manga et anime; les voitures et le clan Uchiha B-)
48069,25/01/2014 19:39,29,45,39,Association pour la création d'un lycée sur le Pays de St Gilles
14090,04/10/2010 15:17,992,78,88,Etudiant en licence Pro; référencement et rédaction web. J'aime le web; et il me le rend bien !
50434,12/05/2014 19:04,356,732,1921,Toulouse; #HalaMadrid #TeamDz __ ?
13655,03/09/2010 14:27,267,107,402,Master 2 #Gestiondeprojets #web / Intérêts #UXDesign #voyages #ocean Passée par Amsterdam; Londres; Metz;  Paris & Nantes entre deux retours en #Bretagne
27323,09/08/2012 04:58,81,20,261,now and now
6434,20/05/2009 16:40,16082,562,357,17 ans | @HEC_Montreal | l'art est le coeur; la vie; l'âme
15856,13/02/2011 02:16,4992,1193,417,"Justice pour tous, environnement, Québec; un pays, pragmatique et curieuse, LL.B."
49770,04/05/2014 15:53,4294,1065,483,Prepon | Schilling | Maslany
23111,23/03/2012 08:24,259,211,108,Fil twitter de la section Montpellier 1 : centre-ville; Ecusson; Gambetta; Rondelet; Clémenceau
52773,26/09/2014 05:46,29,12,84,Ingénieur télécom amoureux des mots et analysant le monde et l'humain
4857,10/03/2009 12:47,6302,187,73,Community motive is our driver. So organized; the lesser profit motive can work. To build a greater community; go regional. Think local planet; act regionally.
5494,10/04/2009 08:56,103281,838,869,RT @TheLoveStories: The only reason why people hate you is you do things your way that they don't know how.
22858,12/03/2012 18:25,1412,24,130,En permanente proceso de construcción.
43279,16/09/2013 21:13,680,59,89,#Team Rohff PDRG #Algerie #Choiisy
21091,23/12/2011 18:16,5490,158,436,Mon devoir c'est sur scene que je le fais
52103,07/08/2014 14:48,391,65,51,Mon amr?
28605,11/09/2012 21:40,1558,135,278,grand ratepi qui vogue sur grand line; ceinture noire 3ème dan de chébran snap : la_rocket insta : rocket_330  #TeamAmphi #teamrocket #UHS
43326,17/09/2013 22:10,405,7,130,The bigger the lie; the most they believe.
27519,14/08/2012 15:05,36019,317,171,Droit - lyon 2/ roanne
36337,01/04/2013 13:33,1697,45,36,Liste municipale 2014 #ENVANTSERRIS avec Alain CHITRIT et son équipe
43684,26/09/2013 15:42,28,9,26,Professionnelle du Marketing; passionnée par l'innovation.
21471,11/01/2012 10:05,21718,504,248,I like being weird. Weird is all I've got. IG & Snapchat : WagGromit
26752,15/10/2013 06:21,25083,1391,1079,BCN-España (valga la redundancia).
17582,01/06/2011 15:44,293,113,125,médecin de campagne...en quasi Burn-out mais  jusque là tout va bien!
8628,15/09/2009 13:32,4489,765,1549,Fédération vaudoise de coopération (FEDEVACO). Coach (vie; travail); marathonienne et d'autres choses aussi: ceci est un compte personnel et n'engage que moi.
22207,15/02/2012 14:26,354,88,212,Ex-journaliste à La Plume Culturelle; web&revue. Passée par un tas de petits boulots à défaut d'avoir trouvé THE JOB!! Crayonne à mes heures perdues.
51008,03/07/2014 15:25,16604,1457,1580,ur mum in thong||harold edward milward jesus christ styles-tomlinson||i ship larry and halice (harry and i betch)||
39062,17/06/2013 20:45,16155,716,150,born at a very young age
27486,13/08/2012 16:55,4149,74,80,Moi; je veux aller à l'école jusqu'à soixante-cinq ans. (...) Je veux être institutrice (...) pour faire chier les mômes - Zazie dans le métro; Queneau
14750,19/11/2010 21:58,646,65,140,Dans la vie y'a la famille; le foot et la bouffe..
43565,23/09/2013 17:36,2648,97,184,*MANUTD*?20.robin van persie *http://F.C.TOKYO*?14.?? 13.?? ???????????
35006,27/02/2013 16:04,352,101,38,"Addict Au Shopping!ma chaîne Youtube où vous pourrez retrouver des astuces et conseils et des partages entre filles ,-) Kissss ? ?"
29531,10/10/2012 16:29,8613,206,507,Etudiant en Master Management des Entreprises a la #FLSEG #lacatho Mes tweets n'engagent que moi 21 ans - Lille / Bethune J'essaye d'etre drole
19725,11/10/2011 21:06,537,52,174,Angers; Paris; la Bretagne... changement de paysage garanti pour une vie de petite voyageuse!
7915,03/08/2009 22:53,4104,116,240,Je suis une amatrice d'aligot-saucisse.
27891,24/08/2012 10:38,46813,577,420,Chérie ne te fait pas avoir ils ont même pas dfric
30887,17/11/2012 17:56,31448,421,191,#TeamPSG #Footeux IG:BlvckIX #TeamNiro
35644,15/03/2013 19:15,31149,336,232,T'as donner un sens à ma vie puis t'es partis.
39785,10/07/2013 10:55,8255,1078,1992,Foia de Castalla; Alcoià; Alacant; País Valencià
21845,28/01/2012 23:49,2886,70,74,it's my life ! not like ! unfollow.me
32066,22/12/2012 10:32,744,147,245,Société de conseil et de communication par le sport.#Montpellier #rugby #Top14 #formation  http://www.passionsrugby.blogspot.fr
31862,16/12/2012 13:28,8334,1011,796,JE FAIS RIEN DANS LES RÈGLES .
19819,17/10/2011 15:21,6519,169,221,Medico Pasante de Servicio Social en el Centro de Investigación Biomédica del Noreste IMSS. Seguidora de Barça y Rayados. Y lo mejor: regiomontana 100%.
28313,04/09/2012 02:10,26696,2017,2023,Filmmaker. Blogger. Insomniac. Underachiever. Hostile to Chomskyites/Assangists & their bullshit. Favourites = bookmarks. Follows/links/RTs ? endorsement.
48595,25/02/2014 18:48,2234,247,162,Aspiring life model; professional dominant; and queer porn performer. Often NSFW.
18187,07/07/2011 03:28,13475,149,235,Lic. Mercadotecnia y Publicidad.
24254,23/05/2012 12:27,25133,366,170,Philosophe à mi-temps; sarcastique selon le temps; méprisant de temps en temps; visionnaire à plein temps.
38369,31/05/2013 13:53,510,10,42,bonjour je suis distributrice indépendante et me passionne pour la nature; les animaux et tout ce qui touche a la mode
18271,12/07/2011 04:01,2968,61,267,Chef de projet formation; Technophile amateur; Amateur de F1 depuis 1992
15584,25/01/2011 20:02,42821,1215,907,Cause they make me stong .? 20.06.14 perfect night ever ?
23011,19/03/2012 16:15,636,104,305,Le Site de Rencontres pour Night Clubbers !
3920,09/07/2008 08:13,21321,310,592,Epicurian | Innovative & Positive thinker | Visionnary | ENTP | Tweets are personal
37197,27/04/2013 05:21,7823,830,1998,Ni de droite ni de gauche mon seul parti c est la France !
29385,05/10/2012 18:29,555,163,406,Writing for West Digest. UNC-Chapel Hill Alumnus; now at Warwick University. RTs and follows do not imply endorsement and all views are my own.
11645,21/04/2010 19:49,245,88,526,Businessman with an interest in fly-fishing; cycling; mountain biking; golf and the finer things in life...
27544,15/08/2012 05:46,274,89,187,Passionné des TIC; fan de basketball et de la NBA
41498,02/09/2013 11:47,15553,88,87,????????? ??????????????? ????
22568,29/02/2012 22:21,15604,758,555,Crève salope
6901,16/06/2009 13:25,67,57,115,Juste un fan de loutres.
28254,02/09/2012 13:53,1137,1361,1020,Le #REFEDD - REseau Français des #Etudiants pour le #DéveloppementDurable - regroupe plus de 100 #associations sur la thématique du #DD
19856,19/10/2011 19:55,68860,950,293,Loukan ma3ajbekch l'7al mat follownich ? / #TeamAntiMEJ
29231,30/09/2012 10:13,12196,527,546,C'est pas la peur de recommencer ; c'est la peur d'avoir le meme resultat |S??|    KnzAlc?
27916,25/08/2012 01:20,252,76,211,?????? ??? ???? ? ?????? ??????????? ???????? .... ????? ?? ?????
10582,06/02/2010 20:21,8044,333,313,Creyente del Open Source; el transporte alternativo y la medicina alternativa
40259,25/07/2013 16:26,574,713,2001,Tête de liste front de gauche #courbevoie @courbevoiefdg #freegaza #reseaufdg #pcf
40073,19/07/2013 12:42,111,16,114,L'actualité du Collectif Sport et films; qui regroupe les férus du documentaire sportif : réalisateurs; producteurs; distributeurs; sources d'archives.
29999,23/10/2012 13:53,8221,245,258,http://desmotsdesimages.blogspot.com                          http://eudetchrist.wordpress.com/
46362,22/10/2013 17:14,6,7,19,Docteur en Economie; ancien membre des cabinets ministériels; spécialiste en Intelligence économique. Auditeur IHEDN et INHESJ.
38216,26/05/2013 19:21,39873,1379,526,La Courneuve (93)
31383,02/12/2012 16:00,1523,169,183,J'suis un mauvais garçon comme Diddy !  #TeamPSG  #TeamBooba #TeamKaaris
35204,03/03/2013 16:51,193,42,79,Étudiante en communication.  Community manager à la @FACE06. Elue étudiante à la CFVU de @Univ_Nice
50854,24/06/2014 17:35,572,148,408,Amoureuse de l'art; des musées & des TIC. Je crée du contenu. Plus d'un tour dans mon sac.  #Museogeek
16408,20/03/2011 09:18,14646,1262,2001,But you're not michael clifford
20863,12/12/2011 21:06,1549,437,1090,humaniste; utopiste; artiste; enfin surtout dans ma tête et oui je suis adulte depuis pas mal de temps :)
16631,03/04/2011 17:25,7952,354,256;.La patience est une vertue..? SLAVE OF ALLAH  #S ? Snap: hanifou-bl
15527,21/01/2011 12:08,376,38,99,Blondie for ever
24999,02/07/2012 19:23,965,469,1045,Mason artist stone cutter full time masonry teacher old house restoration masonry heater bread oven full time father. Love hockey; soccer; fitness & folk music.
16908,21/04/2011 23:59,42757,1323,91,IG:MASTAPARIS
14896,01/12/2010 22:42,6362,121,143,Humanist som gör kaos på Sveriges Radio.
7497,12/07/2009 21:35,2561,56,121,Psychologue du travail
50796,21/06/2014 09:41,1604,49,190,Uncertain and unpredictable !
9608,24/11/2009 17:30,5311,532,500,Community Manager Junior @Axa_Banque et @soon / Un peu (beaucoup) geek / #SocialMedia #CM #MusicAddict #Apple
38533,05/06/2013 11:24,111,1405,1385,?@Pontifex_es 7  sept. Recen por la Paz - https://www.facebook.com/news.va.es  #prayforpeace
4215,01/12/2008 03:01,27546,1069,426,https://www.facebook.com/pages/RAPH/55937944303 https://soundcloud.com/raphh
10928,03/03/2010 16:30,4324,8966,67,La version 100% féminine du journal @le_Parisien ! Retrouvez toute l'actu féminine; mode; people; beauté; look; tendances; recettes...
23378,06/04/2012 04:32,23676,834,439,Études supérieures en informatique.  #Team213
9594,23/11/2009 14:58,1942,2273,2460,Online Marketing Consultant at @LianaTech_Ar-- Motivated to Help People use Online marketing tools to achieve their strategic goals. I  mainly tweet in Arabic
9909,20/12/2009 18:31,1208,43,164,From Bamako; Mali and North Carolina USA. Interested in American; African; Middle Eastern and European politics and economics. NBA basketball and soccer fan.
48501,19/02/2014 22:32,93,35,85,étudiante a Sciences po; Ambassadrice pour ONE: lutte contre l’extrême pauvreté
21692,21/01/2012 21:47,17720,351,428,re; compte ressuscité par @Morcade
38776,11/06/2013 14:07,264,52,98,Jeune #Marseillaise. Passionnée par divers #sujets touchant le #monde de #entreprise ; des #RessourcesHumaines et l'#economie
51801,26/07/2014 21:39,3,2,9,"Daydreamer , Art lover , Food enthusiast."
31558,07/12/2012 21:32,40800,117,1,violemos a daniel radcliffe
50653,26/05/2014 18:24,12,30,224,Fashion; fashion; fashion...and more ^^
47442,17/12/2013 17:37,2732,168,145,#TEAMPSG - #TEAMROHFF #PARIONSSPORT #ZLATAN #13.02.2013 ??
13172,01/08/2010 16:35,433,51,263,Étudiant en informatique. Stagiaire @ConfliktArts
35744,18/03/2013 12:28,744,50,80,Etudiante en L3 STAPS Entrainement Sportif  Nageuse
5026,19/03/2009 08:47,2523,108,187,J'aime les gadgets; les robots; le cheesecake et la bière.
12229,29/05/2010 15:30,11102,580,1943,Indie; acousticy kind of folker. Studying Economics and Politics at UCD. I like to think I'm witty too. http://imamanandicanbesoobscene.tumblr.com/
20250,11/11/2011 15:25,103818,1675,2000,?????????????????????????? ????????
46958,20/11/2013 15:08,45,28,364,? La Miiignøne ?  Aime La Music #TeamRohff #TeamLaFouine #TeamIslem
17496,27/05/2011 09:59,360,21,65,Los tiempos con sus días; sus noches; sus nubes y sus soles pasarán; mas la memoria de estos días perdurará en la eternidad de los hombres..
50739,18/06/2014 09:31,95,97,70,Maison d'édition de jeunesse mais pas que...
16967,25/04/2011 21:44,5451,3922,335,????? ??
49603,04/04/2014 17:49,33,32,73,Apporte mon expertise technique aux conseillers clients d'orange sur les plateformes téléphoniques. Animateur Formateur Orange. Animateur @MOOCDigital
16682,06/04/2011 23:42,10242,706,2000,Apasionado por la Vida - Luchando por mis sueños cada día - Rock & Vida
3927,13/07/2008 23:03,817,371,972,Ruby and Rails developer & Sysadmin
9472,13/11/2009 15:45,11695,311,381,fan van Java/KNSM; Italië (zonder Berlusconi) minnend; tekstschrijver; journalist; redacteur. Particuliere tweets; van een geëngageerde burger
30335,02/11/2012 02:20,509,32,25,Saint Mathieu; saint mathieu ! Evidemment !
12247,30/05/2010 18:43,2341,232,178,Toverland | D66 | Reizen | Pretparken
23376,05/04/2012 23:48,2906,221,780,Journaliste à @Sport24Team @Le_Figaro; passé par @EDJGroupe; @Dreyeckland et rédacteur #ProA sur @VoxStadium
17949,22/06/2011 19:23,324,39,31,DUT TC - L3 sciences de l'educ - En couple #Tristan ?? French & Italian girl
8356,29/08/2009 07:50,2477,422,991,Associate Professor in Computer Science (cc @DiverSE_Inria) Main interests: Software Engineering; Model-Driven Engineering; Variability Engineering.. And Chess!
36446,05/04/2013 04:13,6923,1531,1978,????????? ???? ?????? ????? ???? ?????? ?????
23936,06/05/2012 18:55,8872,392,131,#TeamPSG #TeamLM #TeamIphone #Drinkteam
52134,19/07/2014 18:19,844,49,103,littérature histoire de l'art
9953,24/12/2009 07:39,21574,1048,336,????????????? ?????????bansyo_ pixiv ?http://www.pixiv.net/member.php?id=868070
4690,26/02/2009 09:13,2203,2281,492,Milan based record label
12132,23/05/2010 12:40,9064,192,129,Ex : assistante RH; Marketeuse&Chargée de com. Banquière à présent . Un couteau suisse très féminin. Étudiez moi !
48921,16/03/2014 21:01,5014,1269,477,Végéta*ien; on me demande souvent où je trouve mes protéines. FACILE ! Je bouffe ceux qui me posent la question. #athéegriste #antispéciste #coercitiste
10930,03/03/2010 18:49,22629,115,136,http://virtacoinservice.blogspot.com
24167,18/05/2012 18:31,38994,4901,1478,31-07-13 ??Inspired by?Queen Bey ??? #BeyHive ; J.S ??
11224,24/03/2010 13:52,73168,392,647,"I love cycling.  VDV; MIllar; DZ & Team Garmin-Sharp; they are awesome.  I mostly tweet in Japanese.  My Team,Team Takarazuka Line(TZL)"
12941,16/07/2010 17:50,28461,185,348,???????????Addicted to watching tennis. I'm a fair weather fan of Nalbandian; Dolgopolov; Flo Mayer; Andrey Kuznetsov and Evgeny Donskoy :-P
16596,01/04/2011 08:03,2067,122,525,Mens sana in corpore sano
22124,11/02/2012 15:32,139,39,97,French native. Lifelong learner. Travel blogger. Expat. Manages a fast-growing community of francophiles at French Girl in Seattle.
31865,16/12/2012 14:49,405,61,308,L'Ecume des jours
14334,20/10/2010 23:11,2933,1210,2001,Estudiant d'Hª de l'Art; amant de la meva ciutat Sant Cugat; promès amb Catalunya i ennamorat de la Cultura; apassionat pel Cinema. Cap Comarcal @jncvocc_sbd
20918,15/12/2011 15:01,15689,245,43,instagram : annag066
30318,01/11/2012 15:04,4984,145,206,???????. ???????. ?????. ????????. ??????.
11528,14/04/2010 13:03,4659,196,445,Tweetin from French-Speaking Belgium about globalisation; politics & infectious diseases in FR/SP/EN
25147,10/07/2012 20:08,10,88,244,Étudiant en école de journalisme à l'IFP. Passé par Le Monde Diplomatique et Le Figaro Magazine.
18283,12/07/2011 20:59,3235,152,350,Dr .....at last!  Tiring quickly of the overt destruction of Australia and the pride with which it is begin done... Bring on change...
24965,01/07/2012 00:35,10771,368,265,"I Love My God !#TeamNzambe Tu crois qu'il y a un seul Dieu?Tu fais bien, les démons aussi le croient; et ils tremblent. Jacques 2:19 Lieutenant Céleste"
28399,06/09/2012 10:22,1895,301,668,Chercheur en sciences sociales; je m'intéresse à tout ce qui touche à la sécurité quotidienne et à la police. Et il peut m'arriver de parler de foot.
48527,21/02/2014 14:10,126,76,112,Pour créer des emplois; créons des employeurs
35516,12/03/2013 07:49,106,25,22,Snapchat: titooouu99
52428,21/08/2014 01:27,181,15,16,95   Snap:Vicente.Grca
23159,25/03/2012 14:07,1753,124,114,Coffee; Games ; What else ? Metal Gear Solid; Metroid; Skullgirls & JJBA ! Doge Fan. Amaze
33889,04/02/2013 16:30,681,198,773,Juriste de formation. Passionnée de lecture; de musique et d'Histoire.
28528,09/09/2012 20:55,1394,56,54,#Photographie #High-tech #Téléphonie #Homecinema #Cinéma #Jeuxvidéo #Automoto
34441,16/02/2013 13:21,295,135,172,#Sorties / #Culture - A Luçon (85); le Théâtre Millandy accueille confortablement 436 spectateurs et est réputé pour sa programmation éclectique de qualité.
18208,08/07/2011 09:44,313,115,119,à defaut d'avoir du talent; j'admire celui des autres
9389,07/11/2009 10:18,17599,951,380,Llevando @Planetacb desde el teclado. Viviendo la pasión de la Radio en  RTVCM en los @DeportesRCM. Seriéfilo.  CM . CuasiPeriodista.
19024,25/08/2011 15:26,1981,725,242,Coiffeurs Visagistes & Eco Responsables – Partagez aussi notre esprit de la Beauté sur : https://www.facebook.com/saint.algue.officiel
9681,30/11/2009 21:22,8,127,109,anadolu ajansi & http://www.instagram.com/tayfunsalci
47745,13/01/2014 18:05,52,6,59,Interne en médecine générale; qui perd son temps sur le net au lieu de boucler sa thèse! qui dit mieux?
23227,28/03/2012 21:28,750,95,627,Touquet Paris Plage/http://www.u-m-p.org/#TEAMSFC joueure de football du Fc Santes ?#2
41054,20/08/2013 10:09,31995,1567,1861,Anyone who says he can see through women is missing a lot
51786,07/07/2014 03:15,58,77,104,#LeSaviezVous version #Algerie qui donne #LeAlgiezVous #TeamAlgerie #TeamDz #TeamAlg #DZ #ALG
50172,29/04/2014 17:32,166,19,23,Armelle                        La vie est bien trop belle pour se prendre la tête ?
27609,16/08/2012 20:26,5369,187,135,Fan de football (#PSG; #LFC) et adepte du beau jeu. #JogaBonito.
10236,14/01/2010 10:56,2562,149,388,Digital Ninja & Marketing Manager @Tapptic
5017,18/03/2009 22:46,1966,254,307,Executive Director - New Brunswick Teachers' Federation - directrice générale - Fédération des enseignants du Nouveau-Brunswick RT are not necessary endorsement
15090,17/12/2010 15:43,4794,233,187,Welcome to the wonderful world of not knowing what the hell is going on
15151,22/12/2010 18:36,1320,331,491,Consultante #SEO #SEA #SMO // Ancienne étudiante @ISCOM http://goo.gl/W5NDA // Into #Electro #ProgressiveHouse #Dubstep // Random Music http://goo.gl/aAuq5
17411,22/05/2011 11:42,766,44,98,le ctm gros
3737,25/02/2008 22:14,5798,208,736,I am a citizen of the world; my slogan is to listen and learn; and do not quite understand why people are bent on making others unhappy.
43279,16/09/2013 21:11,440,39,64,#AmateurAstronaut; #BathroomPoet; #SupermarketHero...
53197,24/09/2014 13:49,28,45,32,“True friends stab you in the front“ O.Wilde
39376,27/06/2013 12:24,23,11,28,Dad; Partner and Great Jam maker...
30004,23/10/2012 17:23,18355,421,275,Taylor gang for life or die. T.G.O.D |wiz khalifa| 07/05/14  @wizkhalifa
4423,26/01/2009 23:19,450,144,390,PhD in #management /environmental consultant/ topics: env news in French&English #CSR #Green #carbonfootprint #LCA
49336,08/04/2014 18:10,431,1374,13,Étudie à l'Athénée Royale de Virton. habite a ethe belmont rue des lilas n°6 vien me chercher =p instagram : Alekinou (follow back ) snapchat : alekinou
7653,20/07/2009 19:34,62594,2362,489,Co-Founder of Grapevine Express & Operations at the BCK Group. Likes: Sparkling water & long winding walks. Dislikes: Assisted passing & catfish | ARSENAL
18898,17/08/2011 22:09,17664,1191,832,Nicki followed 1/23/14; badged x1 2/18/14 Parker & Oscar follow.
22223,16/02/2012 08:07,39556,3374,1466,J'achète des poupées aux petits garçons et des petites voitures aux petites filles avec l'argent du Lobby LGBT
10548,04/02/2010 09:07,697,398,214,Rédacteur en chef du http://Quotidiendutourisme.com
17260,13/05/2011 10:07,15406,628,1025,'L'home pot triar entre el regne [del pensament] i [el de] les tenebres.' Jacques Monod Els RT no són adhesions / RT are not endorsements
20943,16/12/2011 19:38,2517,878,1768,Student Journalist at ISIC ; redactor and web content producer literature and photography lover; http://www.flickr.com/photos/71105878@N08/
38514,04/06/2013 21:25,1235,112,170,Le mensonge à une voix et t'en a pris l'accent. Voltsface
27795,22/08/2012 00:19,297,166,732,Conseillère Municipale deleguée en charge de la vie Associative d'Argenteuil; Entrepreneurial; Business Woman; Citizen of the World; Impose ta chance.
7843,30/07/2009 15:07,899,26,103,https://plus.google.com/+AbhrodeepNag https://www.facebook.com/abhrodeep.nag https://myspace.com/abhrodeep.nag http://abhrodeepnag-posts.tumblr.com/ http://www.pinterest.com/abhrodeepnag/
4771,04/03/2009 11:54,107,72,182,Planeconoom @ Gemeente Eindhoven. Working on Strijp S & Meerhoven.
40561,04/08/2013 13:04,81,22,38,Conservatrice du patrimoine;artiste déploie son imagination au profit de projets novateurs pour collaborer à l'édification d'un art  appartenant à notre époque
32340,29/12/2012 20:10,260,50,42,La meilleure façon d'oublier est de faire comme si cela n'avait jamais exister    -- Believe in yours dreams --   Asher Roth -- g.r.i.n.d
22856,12/03/2012 16:44,30830,338,155,Insta : ColineLaakers
24657,14/06/2012 08:36,119,29,104,World Organisation Against Torture (OMCT) | Tweets on human rights | Views are my own; RT not endorsement.
25122,09/07/2012 14:31,2355,1081,1956,L’actualité francophone en reportages; entrevues et débats.
17275,14/05/2011 09:24,6406,287,332,Apuesto alto;confío en mi suerte o la creo.Rendirme no entra en mi vocabulario.Sin Rosa de los Vientos. http://www.youtube.com/watch?v=XNvGghuoJUo
29166,28/09/2012 07:32,1680,167,1234,A common man with uncommon Indian approach....
16522,27/03/2011 15:30,515,123,83,Corresponsal del diario La Opinión en Alcantarilla
12840,10/07/2010 00:28,10861,134,71,Philadelphia Sports and Music. What more is there?
47848,13/01/2014 10:37,16693,376,349,J'aurais bien voulu être de droite; mais je n'en ai pas les moyens.
48185,03/02/2014 12:26,2159,63,83,Il faut se fixer des buts avant de pouvoir les atteindre. »
13503,24/08/2010 11:24,494,463,203,Maire adjointe @EELV #Paris2014 #mun75003 http://www.delairdansle3e.fr
10451,28/01/2010 10:54,922,417,926,Digital project manager @Valtech_FR interested in human links; internet potential; user experience; collective intelligence and pragmatism.
49338,24/03/2014 21:56,2115,833,1210,Tu pense avec tes yeux tu es facile a tromper  Karate Kid
47835,12/01/2014 14:10,5907,105,611,As long as you're trying; you're succeeding
23653,21/04/2012 11:32,8231,162,132,17. 2 Bach. de ciencias. Siento tu cuerpo; siento tu mente; siento sincuenta; dosiento veinte. 4; 8; 17; 23
48992,20/03/2014 17:39,327,45,81,je fais de la voile; du kayak et du canoë
17697,08/06/2011 07:33,13,4,12,Entrepreneur Social - Services & Gestion de fin de vie des matériels IT
28696,14/09/2012 14:51,89662,854,503,Foot my passion; Real Madrid my life | Casillas & MPokora • SR4 | España mi país
24495,05/06/2012 09:57,1658,307,534,Journaliste Reporter d'Images.#Atangana #cancerdusein 3ème Des Espoirs François Chalais 2011 - sujet cancer du sein- http://www.youtube.com/watch?v=V-ULcud6ff0
37970,19/05/2013 17:11,13489,104,126,Girl; you'll be a woman soon. #Oko #Disney #Cinéma #Pizza #Burger #Orelsan #Eminem #NataliePortman #LDR #OUAT #Hook #Catwoman #Ariel #Tavu
44485,21/10/2013 14:15,85,26,79,rather best than better! Plutôt meilleur que mieux!
11467,10/04/2010 12:25,630,269,456,Consom'actor; Strategist and Social Entrepreneur working on Fair and Sustainable Innovation for a Greener Future
24550,08/06/2012 12:30,508,38,381,Technical Translator :)
29023,23/09/2012 19:59,4243,273,207,I play video games and eat food all day. Localisation : Rabat ou ville de merde comme vous voulez.
22469,26/02/2012 18:43,19708,175,162,311????????…/???
50886,07/06/2014 13:14,1456,282,526,Allez vous faire enculer.
19537,28/09/2011 19:27,20214,298,152,Étudiant apatride. #Kurdish
